2016-11-27,Cardinals,Falcons,1,11:35,1,10,ATL 16,0-0,2,4.51,4.21,-0.30,0,,0,
2016-12-04,Cardinals,Redskins,1,14:22,1,10,CRD 35,0-0,2,1.27,0.99,-0.28,0,,0,
2016-12-04,Cardinals,Redskins,1,13:03,1,10,CRD 49,0-0,2,2.19,1.92,-0.27,0,,0,
2016-12-11,Cardinals,Dolphins,1,15:00,1,10,CRD 25,0-0,2,0.61,0.33,-0.28,0,,0,
2016-12-11,Cardinals,Dolphins,1,0:22,1,10,CRD 1,6-7,2,-0.38,-0.63,-0.25,0,,0,
2016-12-24,Cardinals,Seahawks,1,0:25,2,10,CRD 35,7-0,2,0.72,0.3,-0.42,0,,0,
2016-12-24,Cardinals,Seahawks,1,7:56,1,2,SEA 2,6-0,2,6.74,7,.26,0,,0,
2017-01-01,Cardinals,Rams,1,8:54,1,10,CRD 27,3-0,2,0.74,0.47,-0.27,0,,0,
2017-01-01,Cardinals,Rams,1,0:25,2,10,CRD 30,3-0,2,0.39,-0.03,-0.42,0,,0,
2016-10-17,Cardinals,Jets,1,5:56,2,8,CRD 37,7-0,1,0.99,0.43,-0.56,0,,0,
2016-10-06,Cardinals,49ers,1,14:10,2,10,SFO 40,0-0,1,2.37,1.82,-0.55,0,,0,
2016-10-06,Cardinals,49ers,1,4:35,1,10,CRD 34,0-0,1,1.2,0.79,-0.41,0,,0,
2016-10-17,Cardinals,Jets,1,4:49,2,10,NYJ 47,7-0,1,1.91,1.35,-0.56,0,,0,
2016-09-18,Cardinals,Buccaneers,1,4:26,2,5,CRD 38,0-0,1,1.27,0.7,-0.57,0,,0,
2016-09-18,Cardinals,Buccaneers,1,2:05,1,10,TAM 27,0-0,1,3.78,3.37,-0.41,0,,0,
2016-11-20,Cardinals,Vikings,1,4:10,2,1,MIN 1,6-7,1,5.91,7,1.09,0,,0,
2016-11-27,Cardinals,Falcons,1,9:45,2,1,ATL 1,6-0,1,5.91,7,1.09,0,,0,
2016-12-04,Cardinals,Redskins,1,6:48,2,1,WAS 1,6-0,1,5.91,7,1.09,0,,0,
2016-12-04,Cardinals,Redskins,1,0:19,2,10,CRD 8,7-0,1,-0.78,-1.3,-0.52,0,,0,
2016-12-11,Cardinals,Dolphins,1,12:30,2,7,CRD 48,0-0,1,1.79,1.22,-0.57,0,,0,
2016-12-24,Cardinals,Seahawks,1,9:21,3,1,SEA 14,0-0,1,4.28,4.71,.43,0,,0,
2017-01-01,Cardinals,Rams,1,11:28,1,10,RAM 15,0-0,1,4.58,4.11,-0.47,0,,0,
2016-10-02,Cardinals,Rams,1,1:17,1,10,CRD 37,0-7,0,1.4,0.86,-0.54,0,,0,
2016-10-30,Cardinals,Panthers,1,11:47,1,10,CRD 25,0-7,0,0.61,0.06,-0.55,0,,0,
2016-09-18,Cardinals,Buccaneers,1,0:47,1,10,TAM 15,0-0,0,4.58,3.95,-0.63,0,,0,
2016-10-02,Cardinals,Rams,1,13:39,3,9,CRD 26,0-0,0,-0.49,-1.63,-1.14,0,,0,
2016-09-18,Cardinals,Buccaneers,1,14:06,1,10,CRD 36,0-0,0,1.33,0.79,-0.54,0,,0,
2016-10-23,Cardinals,Seahawks,1,6:35,1,10,CRD 27,0-0,0,0.74,0.2,-0.54,0,,0,
2016-10-17,Cardinals,Jets,1,13:52,1,10,CRD 36,0-0,0,1.33,0.52,-0.81,0,,0,
2016-10-30,Cardinals,Panthers,1,6:55,2,20,CRD 30,0-7,0,-0.3,-2.28,-1.98,0,,0,
2016-09-18,Cardinals,Buccaneers,1,3:08,1,10,CRD 48,0-0,0,2.13,1.58,-0.55,0,,0,
2016-10-17,Cardinals,Jets,1,1:50,1,10,CRD 32,7-0,0,1.07,0.53,-0.54,0,,0,
2016-10-23,Cardinals,Seahawks,1,15:00,1,10,CRD 25,0-0,0,0.61,0.06,-0.55,0,,0,
2016-11-13,Cardinals,49ers,1,9:59,1,10,CRD 9,0-0,0,-0.38,-0.78,-0.40,0,,0,
